transaction_id,payer_id,payee_id,amount,channel,mode,bank_code,transaction_datetime,is_fraud
1b255f54-f11b-4d74-90cf-d5e1f25b0ac2,061a0ea6-6dc3-4fd6-995e-08976800d2c3,e5f7cd51-9d1f-4390-8385-971e6dd04846,2698.112091277665,POS,UPI,Bank C,2024-03-03 14:00:00,0
e41c4845-eb62-4ce5-8453-2e05fd9d3c74,7d83d008-8ed8-4d2c-a744-cd28a5919811,2dbe815b-1d5c-4071-bfe4-eac385da6c14,4638.259722992896,Mobile,Debit Card,Bank A,2024-03-03 15:00:00,0
b1f8be4e-d253-4d9d-8350-7beb10fc86ac,5220e765-ca84-467e-b691-23745530d9be,206a95ac-c783-4ea7-ae3c-568b2f03a35b,3157.270148282305,Online,Credit Card,Bank B,2024-03-03 16:00:00,0
1393bc1d-bb84-4e94-b888-8b0e22082049,364fb1f6-4e0f-4492-bc4c-39246b155d05,15278adc-de1d-4dcf-96bd-2fc93fcc45b5,404.5765277533366,Online,UPI,Bank A,2024-03-03 17:00:00,0
86be7053-f672-4d6c-930f-c12613c4fd70,e8e5e4ac-d99e-409b-992c-21c92e4912e9,95d2a62f-0ce5-463c-859d-dd91e20a7c71,905.8941807354814,Online,Net Banking,Bank C,2024-03-03 18:00:00,0
237e4e8a-ccd0-4ed2-9960-0376ac45a4b0,24f962ce-8cea-440b-8f2c-bb0c587318a5,cb242e90-15e0-48d6-b814-5ee26ac0e1a2,1722.710280168821,Mobile,Debit Card,Bank A,2024-03-03 19:00:00,0
d2bdd23d-010c-4fd1-b2be-559e885189a5,d13d65f2-1d63-4678-ab4f-be544c1903ea,14cde7e7-72d9-4647-883c-0d0b0a07666d,2832.0855388729046,ATM,Debit Card,Bank C,2024-03-03 20:00:00,0
823f2958-8e10-49bb-bb68-cd1c6a7533b1,d3457f86-f174-40a2-9a36-c9b07a205ec5,d3525a12-561a-4451-a7eb-801600d93156,952.7975741350714,Mobile,Debit Card,Bank D,2024-03-03 21:00:00,0
b9a827a4-df2f-4917-aec1-3acc123d40d1,fce72c2a-2bbb-4666-8503-c428668c2434,b8d4b6d3-473f-4746-b9c7-87c8554c09a4,2936.1531793530507,POS,Debit Card,Bank A,2024-03-03 22:00:00,0
43a4bc76-fe11-4910-b88a-6d305c3e065d,e5a599b5-f26f-4f51-9199-d3a8ecfc89ce,dc919604-d9c3-4255-ba02-6549f7fda131,2522.9294496669468,Mobile,Net Banking,Bank D,2024-03-03 23:00:00,0
f308fabd-a2fd-4f11-941c-753e24c161f7,4cb38504-a574-497d-b077-c8914a36c4fb,43ced154-558d-4fc6-bcb5-666601070ec9,2314.237627414547,Online,UPI,Bank C,2024-03-04 00:00:00,0
f8331db0-31d0-4f3a-a7a8-a3364622c6f3,81da9337-e4e9-41f5-b38f-f71d2bb52d5b,63e19f40-ae27-4c18-a004-fb66e6eb744e,1330.411343354669,Mobile,Credit Card,Bank D,2024-03-04 01:00:00,0
f6ae028e-00b9-49f4-9a50-fdb3956223e1,33b95d0f-8d7f-4131-ae0a-4e7fb5741b54,d65b18a3-1cbf-4f38-8982-1705711e301a,3342.923330180743,Mobile,UPI,Bank A,2024-03-04 02:00:00,0
987da1a6-40a8-4e6f-8506-87909524d00a,3fe7122d-af4e-4c8e-b1e3-0d170773f919,67b3a8b9-cd42-4e81-b3c5-e8d028e17527,4263.496876748928,Mobile,UPI,Bank A,2024-03-04 03:00:00,0
af432e7e-4ccc-461d-bbd1-880f8598d59b,3dea4098-0786-4f3a-9eec-1b76432b71ef,3c5bd10e-4f8f-4d7e-a8b8-6bc587fc03fa,4529.647500765689,Mobile,UPI,Bank B,2024-03-04 04:00:00,0
6fc894cd-88f9-42cc-bbce-0bc7e237a130,331d2964-11b8-4a2d-8524-93a9e9ebf41e,3adc9057-21ae-4191-b713-6ac8bf023ec0,4532.545470743427,Mobile,UPI,Bank C,2024-03-04 05:00:00,0
02cac99a-cf3f-4545-a65c-0c875c3f79df,5328108a-9af0-4d42-9ea1-2b64bcbae01f,a130dae4-be69-4f06-bd90-a082b7272ec7,4855.629988170851,POS,Debit Card,Bank C,2024-03-04 06:00:00,0
120032c7-125b-4af3-8b6f-873417b9d9f0,3aae627f-0f73-47d7-b321-1538df16a0d3,e720012e-6ab2-49c2-afc1-50867843b16c,224.8460340230243,ATM,Debit Card,Bank A,2024-03-04 07:00:00,0
f8960983-d17c-41cc-aa89-dbc1fc1f052e,4f10fcf4-fca8-4b2d-9a71-a8dd64738fc1,c3ad2c54-8187-40f7-b5ed-3810d46463d6,1620.258489956862,Online,Net Banking,Bank B,2024-03-04 08:00:00,0
ce427e97-a0e7-4ae9-a3f9-ecc52698ecfe,4f9d4783-78a9-43f3-b3d4-15d39dba0b3c,1f8a4588-8e12-4e0a-9da1-23dd5653128c,2608.488297101911,Online,Credit Card,Bank A,2024-03-04 09:00:00,0
3819377a-c370-4966-832e-ee96103bc358,29bfa656-8b5a-403e-a57a-a604ec002319,56091973-60e6-4990-b4d5-dadc420dff1a,4244.052188540929,ATM,Net Banking,Bank B,2024-03-04 10:00:00,0
7bc48ee2-dddb-434c-853e-7771f3dfc9ba,69916945-c512-402f-8fe4-1c89362054e7,0c2ed6a0-da21-4b4d-8ccd-f1e8e4c74504,4324.0255772566015,ATM,Debit Card,Bank D,2024-03-04 11:00:00,0
1c942089-fe0d-45b3-8c01-cafd0c8491e8,02665edb-9d62-40ab-b4e6-27d664e11d2a,1abaa966-fdc3-4ef4-ba58-766e8b5f9149,4147.173703666695,Online,UPI,Bank C,2024-03-04 12:00:00,0
2a8d4155-3dd8-4fc2-8a22-13dd0b9adc51,260e620d-85b7-456a-b598-7767c2b2b498,6316d52d-671e-4fa3-b47d-61772b5ce89d,1324.2098788403046,Mobile,UPI,Bank D,2024-03-04 13:00:00,0
252f92d6-d5a0-41f6-be00-4d5fbf659685,bb50cfa5-7f38-40e0-bee3-61b8588094cc,cd1e8dd5-17ed-483a-ba17-b730db1af256,3773.2548652197565,Online,UPI,Bank D,2024-03-04 14:00:00,0
a102eabd-7503-4cf4-afe9-3efd3e6a7ee4,e63eed42-01e9-4029-8153-c2f7357722f8,dc85ed6e-a1cf-4f95-b00b-d489a8433ae3,2178.5340861557193,POS,UPI,Bank A,2024-03-04 15:00:00,0
47bc186f-bf21-4f2f-8bd7-8b6ac57d6775,6afb770e-1796-420e-9144-a3fd21a1bd9a,695511fa-b367-44e7-b3cb-b5d44ccec78c,362.060055936514,POS,Debit Card,Bank D,2024-03-04 16:00:00,0
bb210602-e9d1-4268-8b7e-e2801dcc5330,0255b5e3-b34b-4a14-8132-9231e062f74f,7bc0d8f4-1fb8-4fa8-aeb0-2bf0546c205d,3616.477716388567,Online,UPI,Bank B,2024-03-04 17:00:00,0
953604ce-7258-48c6-9976-26aab6b42d73,0b1a2abd-9e28-44f9-9e5b-0af7d5439ea3,8ba32dcc-7087-43f0-bc8a-4ebe233afa39,205.3595785376138,ATM,Debit Card,Bank A,2024-03-04 18:00:00,0
4824096b-4502-4dcd-bc81-1ab0e3667b90,6aff6adc-14ce-4531-a937-67ee1e569890,06911d5c-c6ec-4514-b1f6-a68cf863a5eb,800.1536947462272,Online,Debit Card,Bank D,2024-03-04 19:00:00,0
1382fafa-3216-4899-97e3-e494d6204809,7138bce1-cf6c-4580-adf7-9fac9819a7ec,b6f68ba7-0adc-41e7-b0e5-4dc905438fa3,1972.974097391739,Mobile,Debit Card,Bank C,2024-03-04 20:00:00,0
42114293-db40-463e-ab86-86ee8bf3f05a,e6c69bc0-b10f-4b75-af69-f9e6793bdc8d,329fd3bd-9571-454d-9a5a-5b8ef28f2389,39.198202677088666,POS,UPI,Bank A,2024-03-04 21:00:00,0
54b090b6-89cb-4cad-b05e-8718d43b40c2,2a9c1cc8-90a5-4ffc-bda3-02c383643761,a073dd62-758a-4841-b5c1-c02ee099be5e,549.9519822182909,Mobile,Net Banking,Bank B,2024-03-04 22:00:00,0
1a14e95f-a2be-4990-a51c-0341db0b2755,7b1bad18-c929-4e8d-9c4d-54fb33b2e6b6,e2f9de72-096e-464c-91ba-ea5cd03cabcd,4758.688631235207,Online,UPI,Bank A,2024-03-04 23:00:00,0
4c31ad52-3ba8-48a5-8007-99a1937c45dd,09451976-82e3-4e87-b926-704e0d7d9d6e,fcd375e6-bddf-46a7-9475-9b6a5cbe2096,2279.0901745385545,ATM,UPI,Bank C,2024-03-05 00:00:00,0
038112ea-9d8d-440a-98a2-b0d0a0d49f59,fba1ea87-0665-4cbf-9130-e645c437d98e,ff115f81-1db3-4561-a89c-50426ad80955,2718.582973751379,Online,Net Banking,Bank C,2024-03-05 01:00:00,0
d099485d-9d57-487e-bdac-3eb6bf39bb4b,1aaa744d-6198-4696-b9da-c86dd264855a,bcb1f74e-3656-47c0-b347-23bd8157a11e,1895.8888580932414,Online,Debit Card,Bank C,2024-03-05 02:00:00,0
94b65c86-1de6-49ee-a45f-c4b51b42f1e5,53671401-8e63-45b4-805d-4f1431accc0d,8f3132b2-f63a-4691-a4e2-c54b96bc98b4,2626.4240000941895,Online,Credit Card,Bank A,2024-03-05 03:00:00,1
4865983d-1465-487e-bf79-7af49d3929d5,52ebd642-3646-4944-8a37-aa071f422324,a38cb020-9cc6-4486-a664-8fd95f6c3f54,1816.9575232500931,Online,UPI,Bank B,2024-03-05 04:00:00,0
ae6872cb-01f9-477f-a194-3a56cd083b7d,cb028e2d-74e7-43fa-87a8-cf7db0399147,91d5d18d-c28e-474f-bdc4-ef3117ea56e7,3393.702968981601,POS,Credit Card,Bank A,2024-03-05 05:00:00,0
7ee63774-3a79-42e8-9f32-3960b8f66e0e,0e5c3906-c0f5-47fe-9618-ce4125198854,8640fc6e-3036-4550-b1a7-b5b664cc2983,3783.495114041082,Online,Net Banking,Bank A,2024-03-05 06:00:00,0
6a07de44-1ca2-41dd-a458-c77631e08767,26a58d3f-1630-42a1-ba4e-0da0d0797131,8e06111c-1346-42fd-b406-501a52b1f3d0,4149.5027218356,POS,UPI,Bank B,2024-03-05 07:00:00,0
c879634f-c812-4c79-9047-10eaebbd3c3d,4fc393ec-aad9-4293-878e-acdf89170998,7b626840-fca3-4c1d-80ad-b55ffe57f835,3307.9061968848255,ATM,Credit Card,Bank D,2024-03-05 08:00:00,0
0b63a2a0-170c-4805-a379-c1ee500fbf35,e2667a98-49d7-4db5-bc1b-066a2806bee9,7c2abc9d-67ba-4d87-b76d-1e04cc2f39bd,4436.468628828325,Mobile,Net Banking,Bank B,2024-03-05 09:00:00,0
176f59a7-77a8-4ebf-99ed-d9abc363249e,c4922b89-4192-4605-a42a-ee6208053844,207c2fe8-3f64-4233-bcbb-2c5b2d378d1c,4714.358208416012,POS,Net Banking,Bank C,2024-03-05 10:00:00,0
8db21428-66cc-4913-9780-115c5b133e36,cd7b16c7-b1d2-4db1-8a82-f9c43bb98ed1,1a85f04f-5bc6-4b9d-b233-d454276c1566,4066.0804311419524,Online,UPI,Bank C,2024-03-05 11:00:00,0
72c35298-2472-4684-996e-fb5f6747ab0c,4ec3d08f-c75a-415b-8f73-1f0a74266061,ba781e88-846f-4535-aef5-d9a51c307809,2994.2852730972677,ATM,UPI,Bank D,2024-03-05 12:00:00,0
c8f6956c-7aa0-4f70-b346-827f59abc663,6b74fda2-3702-4205-bb04-bdb4aedd5097,36a06b55-b029-4eba-a454-09929c9eca51,3770.791679959275,ATM,Debit Card,Bank A,2024-03-05 13:00:00,0
0be68ebb-6caa-41e5-85f0-cffcf3632c01,ac83cb3f-c427-4fa3-ac31-9f0d38508438,e075758f-cf96-4c51-b134-efc5f5071640,2228.1212990451518,Mobile,Credit Card,Bank A,2024-03-05 14:00:00,0
6067d195-2068-45b3-8c29-ff40de2ad1ad,bdd19d7d-7c91-4c3f-87bd-d68f521dcfab,93fd79e7-da16-43a2-bd1b-1485ff6ebb43,1930.9572330575743,Mobile,Credit Card,Bank C,2024-03-05 15:00:00,0
51668547-7686-4083-bfff-df0e513c2f39,b17e255f-a614-4785-ad64-7b866f36500a,c34144e4-6098-4164-acc9-fbea7fc06680,3588.6481363225244,POS,Net Banking,Bank B,2024-03-05 16:00:00,0
d595db94-ff07-492d-b3d4-bbba80d09041,79394b6a-4165-4b73-a815-0f21970f04f4,aef65810-a25c-4679-ac2c-fa2899284af8,3546.2657752830232,ATM,UPI,Bank D,2024-03-05 17:00:00,0
6872cb3f-f6cd-42e9-956f-00920ce985d5,a1d949f3-1359-4bce-9d1e-c422a412880e,11b9559e-f81e-4aaf-85d6-53ed47ab6c86,2847.0016911412545,POS,Net Banking,Bank B,2024-03-05 18:00:00,0
7572dc7e-3449-4a78-842c-5a844bdceabc,c92bdb96-c64a-4c53-98d6-cb3e13144ad9,a019212b-74d2-45f3-b848-c85334bea995,3319.30130298903,Online,Net Banking,Bank A,2024-03-05 19:00:00,0
89c58dde-b3b9-4d97-a246-4d0400653eb7,0d3df591-5f2b-4b74-9779-28ef262dad6f,d35e3060-71de-41e4-8fcd-cf47919e0ca4,542.9478487638365,ATM,Credit Card,Bank A,2024-03-05 20:00:00,0
4740f27b-cb14-4930-9054-3611a9b280fc,0ef04e96-c12e-4e31-83d4-32dee490201e,3d753796-9655-4c02-a294-906bec78f7c1,978.3677281624344,Mobile,Credit Card,Bank D,2024-03-05 21:00:00,0
3b739c68-8ecb-48c5-99df-2876828781e5,112a60a3-6e91-434b-a521-64e1455c378e,e825e4d0-72ef-4aa5-ae58-b7435c6aea04,2511.4565074015395,Online,Debit Card,Bank C,2024-03-05 22:00:00,0
ed4daac6-0def-4f3e-ba68-4e65e0b3b840,c4d64c1b-5733-4d00-9e89-e98a90915789,8dd57b5e-db4e-4e42-a86d-0a7c52334a66,3656.614842690677,POS,UPI,Bank A,2024-03-05 23:00:00,0
300d016e-68da-4594-814a-4ffeaa8d0241,06f8fd22-cb0e-4b35-b7f6-7ae769d6bd6e,ea6b4bcf-69fa-4a70-b89c-9ba39c45b9bc,4475.3059428540355,ATM,Net Banking,Bank B,2024-03-06 00:00:00,0
41951e56-aadc-4e1f-8a27-e7b3c6c9802e,3ac8773d-c905-434a-824f-b0b870d14d7e,de8e8a4d-fec2-4653-b553-7a2840fba8a3,1369.0592682112733,POS,Debit Card,Bank D,2024-03-06 01:00:00,0
cc43034d-99fa-4ae3-b1b3-d82bd19d8213,304a0370-6fe9-4081-b7f0-a43776e0ffac,e982bbfd-9636-4179-9395-9cec1f3ec67a,3772.402527198564,Online,Credit Card,Bank A,2024-03-06 02:00:00,0
2e85c47f-eae5-4857-93ab-25ddabc92eac,38b695a8-62ef-4e01-9787-8a87077fb421,5353c0f6-a8c6-4ada-935b-002b96f35c27,2365.4882357867646,Mobile,Credit Card,Bank D,2024-03-06 03:00:00,0
637cd221-7bad-4a00-bfd9-7de083c2d963,f935c79e-fd50-4b58-9edc-452a292c3d0f,9059eded-be71-4146-b436-3de934d653ff,4995.346616413195,Online,UPI,Bank B,2024-03-06 04:00:00,0
ed90e20a-3c2e-443a-ab93-3042912d107b,af0cd4e0-aa51-4fb9-9c81-ad6bc5d3d1bf,0a9eed54-f450-4b3f-ab03-f860b0660cf6,1732.5230016905082,POS,Net Banking,Bank A,2024-03-06 05:00:00,0
13c63f08-fb07-4a6b-bd28-7c7621652128,26f423ff-5c8c-4283-8248-e9b9ed9dcc99,888afb5e-3ff7-4d95-8b38-12a6d4c691f5,109.54408352925543,Mobile,Net Banking,Bank D,2024-03-06 06:00:00,0
032ec97a-bcd7-45f8-b68d-c343a28e75de,df9ef565-67d3-4c55-bbf9-ea21163aad5d,1798fb21-b42a-43a2-8c27-5647c972d08a,2379.3796823073276,Mobile,UPI,Bank B,2024-03-06 07:00:00,0
6c7b7b82-a3b9-42ca-bc92-0a7fb00f38a2,82e49944-0bcd-4bc9-8f44-52cbea1abaf6,9f4a0fe0-bdd3-46d6-870f-70f3581813ff,501.0869787963358,ATM,Credit Card,Bank A,2024-03-06 08:00:00,0
5191d9b0-9239-4036-ae41-79afd0aece7e,d7e9d4b2-2075-4449-b164-0ae909787253,780e9204-e63c-40d3-8ce4-be6372f12c7d,200.20423789068144,POS,Credit Card,Bank D,2024-03-06 09:00:00,0
3d68ee35-5a57-4b69-8653-cc37edbc9106,272e647f-7b7e-4334-ae18-b3c8855abb77,93e25937-a6eb-4537-a2a5-d23fa28ef42e,4329.5774977255505,POS,Credit Card,Bank B,2024-03-06 10:00:00,0
d53b6a57-656f-4f67-b9f2-9e25dd1d27d3,63ea8f4d-c883-4ea6-bf64-7dbbdc703429,8fd1b254-25a1-4d61-895f-989c3a41d860,2630.4898570790306,POS,Net Banking,Bank A,2024-03-06 11:00:00,0
1a14c1cd-666a-4b39-8cb1-823ec5a63da5,92193732-f474-43bc-bc0e-e0a787efb289,c64f305a-3ceb-418a-a3e7-76e53ebe9653,1647.4776188825085,ATM,Credit Card,Bank A,2024-03-06 12:00:00,0
dd74a0a2-0370-4b49-b04b-ad9d3114931a,82eed41f-8f96-4f6d-9877-1c8b6b5ece74,e059b2f8-36cf-4a9d-919f-a9e952ec0416,4987.174898948599,Mobile,Net Banking,Bank B,2024-03-06 13:00:00,0
8f6e63ca-bbd8-41e4-899e-9db9ee1c928e,fb71130b-e04b-4ce5-8c51-cfdd7899c215,b55c75ad-167c-4131-8c07-04ec79ccc070,4286.956664825632,ATM,UPI,Bank C,2024-03-06 14:00:00,0
7dbc7cfd-2c2f-4fb0-8978-728ef72a4df9,fab51296-1e03-44b3-b8dc-0b116ac51d4f,2551edf9-71f6-4bf6-b7b1-f962dfa6dfa4,4415.076441051725,POS,Credit Card,Bank B,2024-03-06 15:00:00,0
00a6a1e7-2619-4cc2-9502-1324d39461b2,562bc109-3fc1-4ab3-a6cb-53d10c6d4714,84f1d29a-15d3-4704-a1fc-5761e37d61e3,2456.6270523603466,POS,Net Banking,Bank A,2024-03-06 16:00:00,0
c56e7479-8ee9-4c20-a45d-ea0d26c4b352,b6362e1c-3e10-403e-8f91-371f72c2dd8a,41b44fc0-9cfa-4962-b41e-2caf664a9558,2783.425048335421,ATM,Credit Card,Bank C,2024-03-06 17:00:00,0
d8579888-e950-40da-9344-f9ff3faf3cb2,d62920d7-d6f5-4c40-8be5-2d74c43e5a0f,107ca40e-39b1-41a7-b10b-4e57c3e8700d,1406.0747421355857,ATM,UPI,Bank B,2024-03-06 18:00:00,0
3a85e7cf-c533-440f-a25f-405b4fd8d6fa,e7bed1cb-2e10-4d41-999a-d2f6123eca06,b97e287a-98ce-4660-bc1e-8d220108d34f,930.5420891721832,POS,Debit Card,Bank B,2024-03-06 19:00:00,0
9468f9c1-9a04-42fc-8864-55831759c445,36bcedd8-1ad2-434d-9c8c-4ddb44b6db6f,6bef5019-b8a4-4c58-b860-eb4191e938df,4299.092187499019,POS,UPI,Bank A,2024-03-06 20:00:00,0
09ed6953-ca31-4087-96d5-e89f9de5cfdb,0e4b2166-80b0-49c7-831f-6d4b4aac7e46,c5c781a7-be9e-41a3-8476-80aa7d32e712,72.33672086554441,Mobile,UPI,Bank C,2024-03-06 21:00:00,0
68f948e7-fbb8-4b5f-b1fe-efdb20017a2a,54f8de23-cb1b-41ea-9806-314c2ddc53a5,d4220e2a-f26c-41e4-babb-5d92a473d435,4069.7236749261488,Online,Credit Card,Bank C,2024-03-06 22:00:00,0
5f841222-c0e9-4c71-bc90-7c44cb45e7f0,f23e589d-8011-465a-813f-881da610f58c,6cd4a7d4-3ec4-4118-94c6-9756c07a936c,1908.395894727465,POS,Credit Card,Bank D,2024-03-06 23:00:00,0
6e387756-e740-4277-b380-0f35cedec5b5,a5c3a223-496b-4cd2-a8ae-02723dba9ee6,2b4d41ed-b0de-4da5-b45a-8b304f8ab4a9,4237.242608856007,Online,Net Banking,Bank B,2024-03-07 00:00:00,0
56a9e2f4-8a62-41dd-bfab-6a9c4310a26e,02af5b2e-96a3-46bc-807b-b9476a5a73ce,d0a93829-9d88-4f25-b94d-07d6f378ed7d,1586.3321124076438,ATM,Credit Card,Bank A,2024-03-07 01:00:00,0
0bd69b32-6f31-4be7-bcc0-84e905d96786,633e96e3-a6fe-495f-82e1-7ddf6803dc43,a338c43e-8157-40a5-8ded-ce9a77520e65,2869.57665159108,Mobile,Credit Card,Bank C,2024-03-07 02:00:00,0
ec1417ee-455a-4da5-b419-195962e17711,c1feed03-8be2-4e08-a4ba-88c589d91356,e4c38370-dc77-4b79-ac92-2c6fa05ec8cd,1731.181951958514,Online,Debit Card,Bank D,2024-03-07 03:00:00,0
bb51e5e3-333c-4efa-bf2a-ced92850f551,5220742e-53e0-46e8-840d-ec011062a90c,96a48e29-0ce2-4fa1-8248-8d6002b8f32c,1362.8942265555331,Mobile,UPI,Bank A,2024-03-07 04:00:00,0
dd06cab7-aba5-4d29-94a7-ac71bd227ae1,e03ce534-0fa2-4948-9968-2f549cca89f9,63f02a6d-b3b8-41a3-ba29-e23316e4622a,2754.201557017307,ATM,UPI,Bank B,2024-03-07 05:00:00,0
1a4b0870-ce1c-4081-85c6-865e654fd6ae,86df7273-f54d-4e46-a435-25cdbe5beda0,d968151e-25ba-456e-bd0d-6bf32a916333,1783.6304628457733,ATM,UPI,Bank B,2024-03-07 06:00:00,0
8177ade9-8075-4ea4-8fc2-90be826308d2,d4848fc0-1263-4253-a690-848ccaa1ab1f,389d8c25-840a-48b9-9570-07ac055c9fb2,4368.176432543196,POS,Net Banking,Bank B,2024-03-07 07:00:00,0
777b72db-f9a8-4aa6-8a05-92563c554519,53204f0a-2e45-4098-a4ae-8f5b16580eb0,ba9a873a-7046-4129-b981-c3bda3f08252,1603.5202792778578,Online,UPI,Bank B,2024-03-07 08:00:00,0
e8ec3e51-7110-47b0-9788-833ceba9a809,de361b9e-5f2a-4170-8322-4af0849b0354,137bed6f-71e5-4fe2-aa83-b7010f94b2dd,3220.9525338522812,ATM,UPI,Bank C,2024-03-07 09:00:00,0
4b4cdd90-7bbb-4121-8502-1095a855e7bd,0bc5c281-36f7-4718-9441-dc93981c63fd,03cd4952-2357-47e2-ab2a-ab0872635901,1488.1940635604874,POS,Credit Card,Bank C,2024-03-07 10:00:00,0
a826c895-ca68-4f03-b149-349f2aaaa3e0,fbc76711-d07b-47c8-b653-9e8bb580c628,25a4d921-0b09-4da0-b8a5-4d2ea1adad6d,4026.8081261159336,ATM,Credit Card,Bank A,2024-03-07 11:00:00,1
f47888bd-e15d-4113-b098-8a02df7ae935,24e1561e-0b82-43ea-9647-7909bb78ded0,0232802e-f2c2-425f-9641-f1fa11ad87cd,2637.1470082049523,Online,Net Banking,Bank B,2024-03-07 12:00:00,0
8ef8e2b4-e9ef-4085-96d3-79c391a2d58d,e5bc8772-7b7c-4809-b467-31509dd952dc,d3644a59-9b5b-4dbe-8fa0-fef240041acc,3718.927635346835,Online,Net Banking,Bank C,2024-03-07 13:00:00,0
fbd4a5f9-e7e3-4bfd-879e-2a62e6c68d87,2ddaf37e-4b87-47d9-9d58-b08011fb73f6,4a2df429-ceb0-4d9d-8d48-9203a97aebd1,4458.120370136368,Mobile,Net Banking,Bank D,2024-03-07 14:00:00,0
f7574e39-a32f-4526-ad82-71b9f8fdb739,5c14b26d-3840-4ead-b310-ec6c198614dd,379ead2b-7c4e-4684-a18a-016a26f93126,4780.0467678684245,ATM,Credit Card,Bank B,2024-03-07 15:00:00,0
72b3f098-2687-4d5d-b234-7af5a0c2acc3,94ef52a5-ee59-4a97-8e37-fc1d7595099c,dbdac6b4-c20d-4dac-b658-a70925e1dab5,2999.154263926572,ATM,Debit Card,Bank A,2024-03-07 16:00:00,0
7d919991-1739-4c85-bc83-b8472d14613b,05f57694-738a-4a6a-8879-1760e05cb47a,e1402e6f-311a-45c0-aaee-7eb9e6ccb542,945.3161261384508,ATM,Debit Card,Bank B,2024-03-07 17:00:00,1
075baec5-6a1c-4746-9f56-6287363d0bb5,f0745f67-f752-4aee-bf41-0034f0641d0b,df1df710-0258-4bf7-97e8-ee266c50ac98,4713.766791291471,Online,Credit Card,Bank C,2024-03-07 18:00:00,0
34b4ae95-71bd-4cdf-880f-8e6125eb080a,a021e6bf-fb6f-4e54-aedf-03b37ab630d5,5ddc290f-d1ea-43ec-8b3f-939248aee214,1842.6300785094693,POS,Net Banking,Bank A,2024-03-07 19:00:00,0
91d0d6a3-f956-4174-903e-61f5f8a37426,e306471d-04f1-4b83-9fcb-5ccd429f2a54,6ec811fc-ce1f-4c24-a10e-e2f324708db5,4498.757437981276,ATM,Credit Card,Bank A,2024-03-07 20:00:00,0
793e792a-f8fa-4429-8ea9-b6bb444f5e1a,17e094c1-1492-4338-a020-f8ebc212129a,f6d2d471-4cbc-497d-a0a4-a706c2a08f71,1029.8008404988195,Mobile,UPI,Bank A,2024-03-07 21:00:00,0
7f25726d-8bef-4cb2-a773-5b983db425e3,622fffc5-4874-42a8-82f1-9b2332d49695,0eec1f8f-a2fd-4e16-a55a-a96204a162d0,3011.6400041884194,Online,Net Banking,Bank D,2024-03-07 22:00:00,0
ea36ac99-ae75-4e70-9b0e-2179dd424db7,793f03eb-bc08-4376-b08b-689aaa9778fa,f98ffec4-00f1-4a84-902d-d8ff824505fe,2904.0871233195903,Mobile,UPI,Bank B,2024-03-07 23:00:00,0
10557acb-70da-4bd5-b5ab-52f3498ea73c,1dde2725-c0a8-4d02-b01c-5f2cc4955129,fe4c4ab9-728a-4ff9-91f8-fb52b2993fe4,739.1519920283665,Mobile,Debit Card,Bank B,2024-03-08 00:00:00,0
a4235498-f96e-4c54-87a9-27eef225b009,96441f7c-2a1a-4b65-9df9-ba889ee3885c,cc0c181f-89b9-4520-9ff3-c30b058d1047,2821.1758672149513,Online,Net Banking,Bank A,2024-03-08 01:00:00,0
073e042c-cd40-42a4-b163-48f7bc79c315,9a80d694-23db-4470-befc-a66616c4ddce,5af2101c-a4ef-464e-9871-1d7cf867949c,3257.3830659345012,POS,Net Banking,Bank A,2024-03-08 02:00:00,0
a186073c-a4fe-4bff-a7b0-e47b5aa61f71,4ef8ce57-5c13-41f1-bcf6-ab06911b10f9,b2e168a0-7a0c-4ae4-a5f8-c95569e3a33b,3309.2293809903676,POS,UPI,Bank A,2024-03-08 03:00:00,0
1c253a48-a189-4fda-a235-e89b5a5ba72c,d4922d9e-6320-418a-81f0-f4adade88368,df055f2b-c143-4136-8013-ccca0fd2e0ee,259.0352076671535,ATM,UPI,Bank A,2024-03-08 04:00:00,0
39e05c70-37ed-43d4-8210-fa0fdddfe0ca,fb5a72a4-16fc-41c2-924b-fb0f9883cb46,6af5f75f-d4f7-4c83-a3dc-06beee947b13,532.5540923696868,ATM,Net Banking,Bank D,2024-03-08 05:00:00,0
5a28358b-928d-4dd7-b318-e4eed1982cb0,ec754257-1987-4bc1-90d6-ba8fb69bcfd4,0142ce35-5f30-46e6-9b31-63a0b27fd4ce,2417.254938465592,POS,Credit Card,Bank D,2024-03-08 06:00:00,0
e2e46880-52f1-4141-99ec-3ff0c13e836d,dcf48e69-940b-41c6-8bc6-ef2c966eb1c6,21a89e03-1ea3-4f7b-b516-30c4b1c9c141,314.02202274600626,POS,Credit Card,Bank B,2024-03-08 07:00:00,0
293d32c1-27fe-4278-b83d-500c0779917f,6a3dadb4-ca5d-46c3-833a-20266709e810,a57bce3a-d376-4dec-843a-46bea0ff3f0e,430.40376507706213,Mobile,Credit Card,Bank D,2024-03-08 08:00:00,0
0e647e79-ca62-4714-b10e-688fe495d978,87163065-6185-4c30-8dfd-d7c678e7c599,aa5aab5e-1e43-478f-aa99-eb12c31e5e91,2932.813300428173,POS,Debit Card,Bank A,2024-03-08 09:00:00,0
ce953039-ba95-4b70-92e5-855a161b1b21,b4cddd8d-c7f1-4599-ac47-f2787e33acf5,8bc2fa98-0ba7-4908-bf7c-5811a5c7e292,3011.617457434045,Online,Net Banking,Bank B,2024-03-08 10:00:00,0
